139.471769,7
139.739388,7
139.984807,7
140.234807,7
140.515646,7
140.755646,7
140.993265,7
141.233265,7
141.534104,7
141.852721,7
142.63898,7
142.95898,7
143.79644,7
144.039637,7
144.284059,7
144.585896,7
144.841315,7
145.101315,7
145.674354,7
145.904354,7
146.140975,7
146.958231,7
147.189433,7
148.016689,7
148.276689,7
148.503311,7
148.77873,7
149.01415,7
149.28415,7
149.877188,7
150.179025,7
150.479025,7
150.985646,7
151.488685,7
151.990522,7
152.364943,7
154.679478,7
154.899478,7
155.150317,7
155.395737,7
155.645737,7
155.903356,7
156.374195,7
156.634195,7
159.09415,7
159.369569,7
159.609569,7
160.027188,7
160.918866,7
163.305782,7
163.544399,7
163.81424,7
164.07424,7
164.302857,7
164.882698,7
165.152698,7
167.320454,7
167.640454,7
168.188073,7
168.691111,7
169.152948,7
169.452948,7
172.158322,7
172.432744,7
172.662744,7
172.920363,7
173.16678,7
173.46678,7
174.028821,7
174.238821,7
174.46966,7
175.082698,7
175.643537,7
176.647574,7
176.918413,7
177.138413,7
177.325034,7
177.560454,7
177.800454,7
178.313492,7
178.543492,7
178.768912,7
179.382948,7
179.852789,7
180.961247,7
181.281247,7
181.479864,7
181.709864,7
181.979705,7
182.571542,7
182.801542,7
182.988163,7
183.238163,7
183.631202,7
184.122041,7
184.65966,7
185.719116,7
186.554376,7
189.636168,7
189.81737,7
190.05737,7
190.26737,7
190.563628,7
190.873628,7
191.111247,7
192.785125,7
193.076961,7
193.313583,7
193.859002,7
194.199841,7
194.443039,7
194.963878,7
195.273878,7
195.530499,7
195.955918,7
196.486757,7
197.020794,7
198.119252,7
198.399093,7
198.611293,7
198.836712,7
199.113129,7
199.398549,7
199.688549,7
201.385465,7
201.625465,7
201.862086,7
202.157506,7
202.748345,7
203.255964,7
203.515964,7
203.7178,7
204.01,7
204.450839,7
205.04068,7
205.618299,7
208.334671,7
208.864512,7
209.319932,7
209.922971,7
211.006009,7
211.246848,7
211.469048,7
211.749048,7
212.019887,7
212.540726,7
212.790726,7
213.153764,7
213.610181,7
214.146803,7
215.286259,7
215.5561,7
215.803719,7
216.043719,7
216.309138,7
216.813175,7
217.093175,7
217.403016,7
217.851633,7
218.441474,7
219.509932,7
219.799932,7
220.070771,7
220.35839,7
220.63839,7
221.122426,7
221.412426,7
221.732268,7
222.228685,7
222.695306,7
223.249342,7
224.322222,7
225.233061,7
227.823016,7
228.631474,7
229.177891,7
229.477732,7
231.913265,7
232.247687,7
232.811723,7
233.696984,7
236.141519,7
236.406939,7
236.666939,7
236.937778,7
237.230975,7
237.740816,7
238.040816,7
240.203152,7
240.440771,7
240.95161,7
241.480227,7
242.030068,7
242.338685,7
245.01644,7
245.22644,7
245.456281,7
245.8039,7
246.0239,7
246.2139,7
246.803356,7
247.097778,7
247.343197,7
247.890816,7
248.421655,7
249.440113,7
249.740113,7
249.96873,7
250.17415,7
250.38415,7
250.633991,7
251.092608,7
251.378027,7
251.618027,7
252.187868,7
252.740907,7
253.764943,7
254.024785,7
254.333401,7
254.593401,7
254.933243,7
255.410862,7
255.730862,7
256.062698,7
256.480317,7
256.980159,7
257.527778,7
258.572653,7
259.487914,7
25.613311,8
25.883311,8
26.167347,8
26.517347,8
26.958186,8
27.274807,8
28.233265,8
28.458685,8
28.768685,8
29.019524,8
29.321723,8
29.617143,8
29.95356,8
30.912018,8
31.238639,8
31.594059,8
31.834059,8
32.157098,8
32.582517,8
32.792517,8
33.134354,8
36.295147,8
36.485147,8
36.781769,8
37.183605,8
37.373605,8
37.663605,8
37.965646,8
38.788685,8
39.214104,8
39.494943,8
39.930363,8
40.160363,8
40.514399,8
40.91102,8
41.14102,8
41.512857,8
41.857279,8
42.194898,8
42.531315,8
42.831315,8
43.027937,8
43.343356,8
43.643356,8
44.501814,8
46.965986,8
47.295986,8
47.622608,8
47.832608,8
48.163447,8
48.601066,8
48.992902,8
49.242902,8
50.974399,8
51.30424,8
51.64424,8
51.881859,8
53.242154,8
54.570612,8
55.80449,8
57.220567,8
57.580408,8
57.815828,8
58.135828,8
58.344444,8
58.634444,8
58.854286,8
59.271905,8
59.692744,8
59.942744,8
60.261361,8
60.51678,8
61.046621,8
61.366621,8
62.443696,8
62.673696,8
63.023537,8
63.333537,8
63.676576,8
64.001995,8
64.221995,8
64.836032,8
65.225873,8
68.312245,8
68.567664,8
68.847664,8
69.125283,8
69.339705,8
69.649705,8
69.967324,8
70.911202,8
71.131202,8
71.473039,8
71.663039,8
71.95966,8
72.29966,8
72.641497,8
73.503537,8
73.936576,8
74.231995,8
74.528413,8
74.798413,8
75.258254,8
75.556871,8
75.826871,8
78.996667,8
79.217506,8
79.487506,8
79.835125,8
80.051542,8
80.331542,8
80.648163,8
81.644422,8
81.862041,8
82.158458,8
82.528299,8
82.740499,8
83.016916,8
83.322336,8
83.662336,8
83.878957,8
84.190794,8
84.550794,8
84.912834,8
85.172834,8
85.513673,8
85.713673,8
86.001293,8
86.31771,8
86.687551,8
87.276168,8
87.908209,8
89.353084,8
89.647506,8
89.998345,8
90.298345,8
90.516961,8
90.841383,8
91.299002,8
91.63542,8
91.900839,8
93.639138,8
93.936757,8
94.287596,8
94.517596,8
95.848254,8
97.273968,8
98.502426,8
99.875306,8
100.222925,8
100.473764,8
100.803764,8
101.021383,8
101.276803,8
101.496803,8
101.938639,8
102.325261,8
102.545261,8
102.979297,8
103.209297,8
103.715556,8
103.995556,8
105.170635,8
105.390635,8
105.711474,8
106.016893,8
106.360091,8
106.640091,8
106.869932,8
107.076349,8
107.542971,8
107.872971,8
109.619887,8
109.899887,8
110.270726,8
110.569342,8
113.486939,8
113.746939,8
114.024558,8
114.340975,8
114.667596,8
114.877596,8
115.308435,8
115.628435,8
115.869274,8
116.642313,8
117.109932,8
117.441769,8
117.797188,8
117.98839,8
118.29839,8
118.640227,8
118.964649,8
119.322268,8
119.704104,8
119.954104,8
120.144104,8
120.596145,8
120.957982,8
121.217982,8
121.91102,8
122.493061,8
122.783061,8
123.134898,8
123.344898,8
123.651519,8
123.986939,8
124.327778,8
124.665397,8
124.971814,8
125.271814,8
125.508435,8
125.893855,8
126.305692,8
126.665692,8
127.25415,8
127.740771,8
128.107188,8
128.437029,8
128.647029,8
128.944649,8
129.291066,8
129.635488,8
129.973107,8
130.309524,8
130.599524,8
130.799365,8
131.197982,8
131.593401,8
131.930023,8
134.933197,8
135.210816,8
135.486236,8
135.716236,8
136.018073,8
136.289274,8
136.604694,8
137.517732,8
137.768571,8
138.104989,8
138.294989,8
138.61161,8
138.937029,8
139.318866,8
140.197324,8
140.557324,8
140.883946,8
141.139365,8
141.426984,8
141.676984,8
141.977823,8
142.50424,8
142.950862,8
145.565034,8
145.890454,8
146.227075,8
146.577075,8
146.817914,8
147.147914,8
148.163991,8
148.373991,8
148.643991,8
148.94483,8
149.302449,8
149.612449,8
149.863288,8
150.238707,8
150.527324,8
150.832744,8
151.157166,8
151.377166,8
151.681202,8
151.901202,8
152.185624,8
152.503243,8
152.69966,8
153.265079,8
153.888118,8
154.610159,8
156.060454,8
156.370454,8
156.690295,8
156.968912,8
157.184331,8
157.544331,8
157.93737,8
158.31737,8
158.547211,8
160.298707,8
160.625125,8
160.951746,8
161.218163,8
162.582041,8
163.915918,8
165.281995,8
166.505873,8
166.880295,8
167.070295,8
167.493333,8
167.693333,8
168.014172,8
168.249592,8
168.697211,8
169.02263,8
169.26805,8
169.686667,8
169.926667,8
170.386508,8
170.695125,8
171.753583,8
171.988005,8
172.333424,8
172.653424,8
173.006463,8
173.296463,8
173.517302,8
174.18034,8
174.54576,8
176.171837,8
176.542676,8
176.902676,8
177.241293,8
177.661134,8
177.949751,8
178.49517,8
178.26517,8
178.835011,8
179.293628,8
179.62805,8
179.89805,8
181.604966,8
181.950385,8
182.241224,8
182.493424,8
183.79288,8
185.186599,8
186.551474,8
187.772132,8
188.012132,8
188.291973,8
188.527392,8
188.83059,8
189.04059,8
189.321429,8
189.541429,8
189.944467,8
190.264467,8
190.524308,8
190.904308,8
191.112925,8
191.617347,8
191.969184,8
193.116644,8
193.324263,8
193.614263,8
193.940522,8
194.293719,8
194.583719,8
194.81356,8
195.476599,8
195.846599,8
197.513515,8
197.773515,8
198.034354,8
198.329773,8
198.631973,8
203.728481,8
203.945102,8
205.24898,8
206.542857,8
207.851315,8
209.28381,8
209.60381,8
209.813651,8
210.21127,8
210.44127,8
210.692109,8
210.922109,8
211.320726,8
211.650726,8
211.910567,8
212.321406,8
212.561406,8
213.024444,8
213.340862,8
214.521519,8
214.751519,8
215.051361,8
215.36678,8
215.854399,8
216.079819,8
216.359819,8
216.600658,8
216.928277,8
217.328277,8
2.800635,10
3.606893,10
6.276848,10
7.237687,10
9.116803,10
10.7261,10
11.101519,10
12.517596,10
12.868435,10
13.233855,10
13.569274,10
14.467732,10
16.524649,10
17.958526,10
18.226145,10
20.023061,10
20.338481,10
20.8261,10
21.151519,10
21.506939,10
21.787778,10
24.116893,10
25.537188,10
25.86161,10
27.583107,10
27.883107,10
28.289365,10
30.659478,10
31.2239,10
31.527937,10
32.112358,10
32.523197,10
32.800816,10
33.186236,10
34.454694,10
34.99873,10
35.303152,10
35.857188,10
36.192608,10
36.487029,10
36.828866,10
39.030204,10
40.676281,10
41.001701,10
41.33712,10
42.724195,10
43.514036,10
43.798073,10
44.082494,10
44.775533,10
46.748027,10
48.227324,10
48.531746,10
48.909365,10
50.46424,10
51.026281,10
51.35712,10
51.623537,10
51.913537,10
54.037075,10
55.329751,10
55.851791,10
57.265669,10
57.703288,10
58.144127,10
60.538662,10
61.054082,10
61.405918,10
61.628118,10
62.153537,10
62.444376,10
62.830998,10
64.164875,10
64.768912,10
65.048912,10
65.548753,10
65.86737,10
66.12737,10
66.457211,10
68.635125,10
69.413583,10
70.361043,10
70.83746,10
72.231338,10
72.889796,10
73.234218,10
73.494218,10
73.828254,10
75.919751,10
76.87263,10
77.872086,10
78.331927,10
79.715805,10
80.308844,10
80.698844,10
80.986463,10
81.24288,10
83.345215,10
84.217256,10
85.225714,10
85.746553,10
87.140431,10
87.978889,10
88.484308,10
90.939841,10
91.725102,10
92.63356,10
93.066599,10
94.521474,10
95.313515,10
95.954354,10
98.266689,10
99.738186,10
100.075805,10
101.689683,10
101.980522,10
102.355941,10
102.819977,10
103.089977,10
103.828435,10
105.608934,10
107.178231,10
107.423651,10
109.065147,10
109.421565,10
109.691565,10
110.604444,10
110.966644,10
112.92678,10
114.458435,10
114.708277,10
116.117574,10
116.487574,10
116.83619,10
119.413946,10
119.905986,10
120.287823,10
120.567823,10
120.834444,10
121.099864,10
121.416281,10
123.10678,10
123.6122,10
123.889819,10
124.606077,10
124.888277,10
125.098277,10
125.440113,10
127.681451,10
128.41449,10
129.313946,10
129.904785,10
131.177664,10
131.755283,10
132.066122,10
132.358322,10
132.663741,10
134.701655,10
135.569116,10
136.608571,10
136.918571,10
138.35229,10
138.949909,10
139.199909,10
139.450748,10
139.716168,10
141.916281,10
142.861542,10
143.776417,10
144.238617,10
145.471497,10
146.388753,10
146.845374,10
149.128707,10
149.926168,10
150.979206,10
151.345465,10
152.791542,10
153.698798,10
154.16542,10
155.350295,10
156.554172,10
157.96263,10
158.384671,10
160.170385,10
160.390385,10
160.637007,10
160.892426,10
161.835465,10
163.8478,10
164.967256,10
165.187256,10
167.188594,10
167.566213,10
167.761633,10
167.951633,10
168.777891,10
169.11551,10
171.328844,10
172.417302,10
172.687302,10
174.3478,10
174.748639,10
175.116259,10
177.579592,10
178.089433,10
178.517052,10
178.807891,10
179.107891,10
179.41873,10
179.68873,10
181.355646,10
181.833265,10
182.163265,10
183.28356,10
184.422018,10
184.81644,10
186.683356,10
